row,col,SegNum,ReachNum,BC,width,cond,cond_total
8,176,266,0,CHB,0,0,0
9,176,266,0,CHB,0,0,0
9,177,266,0,CHB,0,0,0
9,178,266,0,CHB,0,0,0
10,178,266,0,CHB,0,0,0
10,179,266,0,CHB,0,0,0
10,180,266,0,CHB,0,0,0
11,180,266,0,CHB,0,0,0
11,181,266,0,CHB,0,0,0
12,181,266,0,CHB,0,0,0
12,182,266,0,CHB,0,0,0
12,183,266,0,CHB,0,0,0
13,183,266,0,CHB,0,0,0
13,184,266,0,CHB,0,0,0
14,184,266,0,CHB,0,0,0
14,185,266,0,CHB,0,0,0
14,186,266,0,CHB,0,0,0
14,187,266,0,CHB,0,0,0
14,188,266,0,CHB,0,0,0
15,188,266,0,CHB,0,0,0
15,189,266,0,CHB,0,0,0
15,190,266,0,CHB,0,0,0
15,191,266,0,CHB,0,0,0
15,192,266,0,CHB,0,0,0
16,192,266,0,CHB,0,0,0
16,193,266,0,CHB,0,0,0
17,193,266,0,CHB,0,0,0
17,194,266,0,CHB,0,0,0
18,194,266,0,CHB,0,0,0
18,195,266,0,CHB,0,0,0
18,196,266,0,CHB,0,0,0
19,196,266,0,CHB,0,0,0
19,197,266,0,CHB,0,0,0
20,197,266,0,CHB,0,0,0
20,198,266,0,CHB,0,0,0
20,199,266,0,CHB,0,0,0
21,199,266,0,CHB,0,0,0
21,200,266,0,CHB,0,0,0
21,201,266,0,CHB,0,0,0
22,201,266,0,CHB,0,0,0
22,202,266,0,CHB,0,0,0
23,202,266,0,CHB,0,0,0
23,203,266,0,CHB,0,0,0
24,203,266,0,CHB,0,0,0
24,204,266,0,CHB,0,0,0
24,205,266,0,CHB,0,0,0
25,205,266,0,CHB,0,0,0
25,206,266,0,CHB,0,0,0
25,207,266,0,CHB,0,0,0
25,208,266,0,CHB,0,0,0
26,208,266,0,CHB,0,0,0
26,209,266,0,CHB,0,0,0
26,210,266,0,CHB,0,0,0
27,210,266,0,CHB,0,0,0
27,211,266,0,CHB,0,0,0
27,212,266,0,CHB,0,0,0
28,212,266,0,CHB,0,0,0
28,213,266,0,CHB,0,0,0
28,214,266,0,CHB,0,0,0
29,214,266,0,CHB,0,0,0
29,215,266,0,CHB,0,0,0
30,215,266,0,CHB,0,0,0
30,216,266,0,CHB,0,0,0
31,216,266,0,CHB,0,0,0
31,217,266,0,CHB,0,0,0
32,217,266,0,CHB,0,0,0
32,218,266,0,CHB,0,0,0
32,219,266,0,CHB,0,0,0
32,220,266,0,CHB,0,0,0
33,220,266,0,CHB,0,0,0
33,221,266,0,CHB,0,0,0
33,222,266,0,CHB,0,0,0
33,223,266,0,CHB,0,0,0
34,223,266,0,CHB,0,0,0
34,224,266,0,CHB,0,0,0
34,225,266,0,CHB,0,0,0
35,225,266,0,CHB,0,0,0
36,225,266,0,CHB,0,0,0
36,226,265,0,CHB,0,0,0
36,227,265,0,CHB,0,0,0
36,228,265,0,CHB,0,0,0
36,229,265,0,CHB,0,0,0
36,232,265,0,CHB,0,0,0
36,233,265,0,CHB,0,0,0
36,275,264,0,CHB,0,0,0
37,229,265,0,CHB,0,0,0
37,230,265,0,CHB,0,0,0
37,231,265,0,CHB,0,0,0
37,232,265,0,CHB,0,0,0
37,233,265,0,CHB,0,0,0
37,234,265,0,CHB,0,0,0
37,235,265,0,CHB,0,0,0
37,236,265,0,CHB,0,0,0
37,237,265,0,CHB,0,0,0
37,238,265,0,CHB,0,0,0
37,239,265,0,CHB,0,0,0
37,240,265,0,CHB,0,0,0
37,241,265,0,CHB,0,0,0
37,242,265,0,CHB,0,0,0
37,243,265,0,CHB,0,0,0
37,244,265,0,CHB,0,0,0
37,245,265,0,CHB,0,0,0
37,270,265,0,CHB,0,0,0
37,271,265,0,CHB,0,0,0
37,272,265,0,CHB,0,0,0
37,273,265,0,CHB,0,0,0
37,274,265,0,CHB,0,0,0
37,275,264,0,CHB,0,0,0
38,245,265,0,CHB,0,0,0
38,246,265,0,CHB,0,0,0
38,247,265,0,CHB,0,0,0
38,248,265,0,CHB,0,0,0
38,249,265,0,CHB,0,0,0
38,250,265,0,CHB,0,0,0
38,251,265,0,CHB,0,0,0
38,252,265,0,CHB,0,0,0
38,253,265,0,CHB,0,0,0
38,254,265,0,CHB,0,0,0
38,256,265,0,CHB,0,0,0
38,257,265,0,CHB,0,0,0
38,258,265,0,CHB,0,0,0
38,259,265,0,CHB,0,0,0
38,260,265,0,CHB,0,0,0
38,261,265,0,CHB,0,0,0
38,262,265,0,CHB,0,0,0
38,263,265,0,CHB,0,0,0
38,264,265,0,CHB,0,0,0
38,265,265,0,CHB,0,0,0
38,266,265,0,CHB,0,0,0
38,267,265,0,CHB,0,0,0
38,268,265,0,CHB,0,0,0
38,269,265,0,CHB,0,0,0
38,270,265,0,CHB,0,0,0
38,275,264,0,CHB,0,0,0
39,275,264,0,CHB,0,0,0
40,275,264,0,CHB,0,0,0
41,275,264,0,CHB,0,0,0
42,275,264,0,CHB,0,0,0
43,275,264,0,CHB,0,0,0
44,275,264,0,CHB,0,0,0
45,275,264,0,CHB,0,0,0
46,275,264,0,CHB,0,0,0
47,275,264,0,CHB,0,0,0
48,275,264,0,CHB,0,0,0
49,275,264,0,CHB,0,0,0
50,275,264,0,CHB,0,0,0
50,276,263,0,CHB,0,0,0
51,276,263,0,CHB,0,0,0
51,290,263,0,CHB,0,0,0
51,291,262,0,CHB,0,0,0
52,276,263,0,CHB,0,0,0
52,277,263,0,CHB,0,0,0
52,278,263,0,CHB,0,0,0
52,290,263,0,CHB,0,0,0
52,291,262,0,CHB,0,0,0
52,292,262,0,CHB,0,0,0
52,293,262,0,CHB,0,0,0
52,294,262,0,CHB,0,0,0
53,278,263,0,CHB,0,0,0
53,279,263,0,CHB,0,0,0
53,290,263,0,CHB,0,0,0
53,294,262,0,CHB,0,0,0
53,295,262,0,CHB,0,0,0
54,279,263,0,CHB,0,0,0
54,280,263,0,CHB,0,0,0
54,290,263,0,CHB,0,0,0
54,295,262,0,CHB,0,0,0
54,296,262,0,CHB,0,0,0
54,297,262,0,CHB,0,0,0
55,281,263,0,CHB,0,0,0
55,284,263,0,CHB,0,0,0
55,285,263,0,CHB,0,0,0
55,286,263,0,CHB,0,0,0
55,287,263,0,CHB,0,0,0
55,288,263,0,CHB,0,0,0
55,289,263,0,CHB,0,0,0
55,290,263,0,CHB,0,0,0
55,296,262,0,CHB,0,0,0
55,297,262,0,CHB,0,0,0
55,298,262,0,CHB,0,0,0
55,299,262,0,CHB,0,0,0
55,300,262,0,CHB,0,0,0
55,301,262,0,CHB,0,0,0
56,281,263,0,CHB,0,0,0
56,283,263,0,CHB,0,0,0
56,284,263,0,CHB,0,0,0
56,287,263,0,CHB,0,0,0
56,288,263,0,CHB,0,0,0
56,301,262,0,CHB,0,0,0
56,302,262,0,CHB,0,0,0
56,303,262,0,CHB,0,0,0
57,281,263,0,CHB,0,0,0
57,282,263,0,CHB,0,0,0
57,283,263,0,CHB,0,0,0
57,302,262,0,CHB,0,0,0
57,303,262,0,CHB,0,0,0
57,304,262,0,CHB,0,0,0
57,305,262,0,CHB,0,0,0
58,305,262,0,CHB,0,0,0
58,306,262,0,CHB,0,0,0
58,307,262,0,CHB,0,0,0
59,307,262,0,CHB,0,0,0
59,308,262,0,CHB,0,0,0
59,309,262,0,CHB,0,0,0
60,309,262,0,CHB,0,0,0
60,310,262,0,CHB,0,0,0
61,310,262,0,CHB,0,0,0
61,311,262,0,CHB,0,0,0
62,311,262,0,CHB,0,0,0
62,312,262,0,CHB,0,0,0
63,312,262,0,CHB,0,0,0
63,313,262,0,CHB,0,0,0
63,314,262,0,CHB,0,0,0
64,314,262,0,CHB,0,0,0
64,315,262,0,CHB,0,0,0
64,316,262,0,CHB,0,0,0
65,316,262,0,CHB,0,0,0
65,317,262,0,CHB,0,0,0
66,317,262,0,CHB,0,0,0
66,318,262,0,CHB,0,0,0
67,318,262,0,CHB,0,0,0
67,319,262,0,CHB,0,0,0
67,320,262,0,CHB,0,0,0
67,321,262,0,CHB,0,0,0
68,320,262,0,CHB,0,0,0
68,321,262,0,CHB,0,0,0
68,322,262,0,CHB,0,0,0
68,323,261,0,CHB,0,0,0
69,323,261,0,CHB,0,0,0
70,323,261,0,CHB,0,0,0
71,323,261,0,CHB,0,0,0
72,323,261,0,CHB,0,0,0
73,323,261,0,CHB,0,0,0
74,323,261,0,CHB,0,0,0
75,323,261,0,CHB,0,0,0
76,323,261,0,CHB,0,0,0
77,323,261,0,CHB,0,0,0
78,323,261,0,CHB,0,0,0
79,323,261,0,CHB,0,0,0
80,323,261,0,CHB,0,0,0
81,323,261,0,CHB,0,0,0
82,323,261,0,CHB,0,0,0
83,318,260,0,CHB,0,0,0
83,319,260,0,CHB,0,0,0
83,320,260,0,CHB,0,0,0
83,321,260,0,CHB,0,0,0
83,322,260,0,CHB,0,0,0
83,323,261,0,CHB,0,0,0
84,308,260,0,CHB,0,0,0
84,309,260,0,CHB,0,0,0
84,310,260,0,CHB,0,0,0
84,311,260,0,CHB,0,0,0
84,312,260,0,CHB,0,0,0
84,318,260,0,CHB,0,0,0
85,312,260,0,CHB,0,0,0
85,313,260,0,CHB,0,0,0
85,314,260,0,CHB,0,0,0
85,315,260,0,CHB,0,0,0
85,318,260,0,CHB,0,0,0
86,315,260,0,CHB,0,0,0
86,316,260,0,CHB,0,0,0
86,317,260,0,CHB,0,0,0
86,318,260,0,CHB,0,0,0
87,317,260,0,CHB,0,0,0
87,318,260,0,CHB,0,0,0
157,96,259,0,CHB,0,0,0
157,97,259,0,CHB,0,0,0
157,98,259,0,CHB,0,0,0
4,147,270,0,DRN,0,0.03403,0.03403
4,148,270,0,DRN,0,0.06691,0.06691
4,149,270,0,DRN,0,0.06234,0.06234
4,156,270,0,DRN,0,0.05231,0.05231
4,157,270,0,DRN,0,0.07272,0.07272
4,158,270,0,DRN,0,0.01652,0.01652
5,144,270,0,DRN,0,0.05704,0.05704
5,145,270,0,DRN,0,0.06337,0.06337
5,146,270,0,DRN,0,0.06322,0.06322
5,147,270,0,DRN,0,0.021329999999999998,0.021329999999999998
5,158,270,0,DRN,0,0.06054,0.06054
5,159,270,0,DRN,0,0.06856,0.06856
5,160,270,0,DRN,0,0.06344,0.06344
6,162,270,0,DRN,0,0.02513,0.02513
6,163,270,0,DRN,0,0.03386,0.03386
6,164,270,0,DRN,0,0.02391,0.02391
6,165,270,0,DRN,0,0.05465,0.05465
6,166,270,0,DRN,0,0.06816,0.06816
6,167,270,0,DRN,0,0.04035,0.04035
7,167,270,0,DRN,0,0.02472,0.02472
7,168,270,0,DRN,0,0.06246,0.06246
7,169,270,0,DRN,0,0.03368,0.03368
7,170,270,0,DRN,0,0.05182,0.05182
7,171,270,0,DRN,0,0.06708,0.06708
15,187,271,0,DRN,0,0.03023,0.03023
17,76,269,0,DRN,0,0.04943,0.04943
17,77,269,0,DRN,0,0.04443,0.04443
17,191,271,0,DRN,0,0.04311,0.04311
17,192,271,0,DRN,0,0.06272,0.06272
18,75,269,0,DRN,0,0.04615,0.04615
19,194,271,0,DRN,0,0.0165,0.0165
19,195,271,0,DRN,0,0.06389,0.06389
21,196,271,0,DRN,0,0.04518,0.04518
21,197,271,0,DRN,0,0.06496,0.06496
26,203,271,0,DRN,0,0.05084,0.05084
28,209,271,0,DRN,0,0.06936,0.06936
28,210,271,0,DRN,0,0.07157,0.07157
28,211,271,0,DRN,0,0.03974,0.03974
29,209,271,0,DRN,0,0.05003,0.05003
29,211,271,0,DRN,0,0.01987,0.01987
29,212,271,0,DRN,0,0.062,0.062
29,213,271,0,DRN,0,0.05576,0.05576
30,209,271,0,DRN,0,0.04147,0.04147
30,214,271,0,DRN,0,0.04811,0.04811
33,218,271,0,DRN,0,0.07541,0.07541
34,220,271,0,DRN,0,0.04075,0.04075
38,233,272,0,DRN,0,0.009205,0.009205
38,234,272,0,DRN,0,0.06111,0.06111
38,235,272,0,DRN,0,0.02374,0.02374
38,236,272,0,DRN,0,0.05298,0.05298
38,237,272,0,DRN,0,0.04821,0.04821
38,238,272,0,DRN,0,0.03491,0.03491
38,239,272,0,DRN,0,0.05238,0.05238
39,250,272,0,DRN,0,0.05406,0.05406
39,251,272,0,DRN,0,0.06766,0.06766
39,252,272,0,DRN,0,0.0702,0.0702
39,253,272,0,DRN,0,0.0342,0.0342
92,251,282,0,DRN,0,0.06076,0.06076
93,243,282,0,DRN,0,0.01028,0.01028
94,248,282,0,DRN,0,0.05672,0.05672
96,231,282,0,DRN,0,0.03755,0.03755
98,225,282,0,DRN,0,0.03714,0.03714
98,242,282,0,DRN,0,0.04991,0.04991
99,24,268,0,DRN,0,0.03205,0.03205
99,25,268,0,DRN,0,0.05257,0.05257
99,26,268,0,DRN,0,0.06259,0.06259
99,233,282,0,DRN,0,0.01078,0.01078
99,235,282,0,DRN,0,0.01976,0.01976
100,224,282,0,DRN,0,0.01661,0.01661
100,227,282,0,DRN,0,0.07542,0.07542
100,232,282,0,DRN,0,0.03652,0.03652
100,237,282,0,DRN,0,0.05369,0.05369
101,219,282,0,DRN,0,0.03346,0.03346
101,231,282,0,DRN,0,0.04548,0.04548
102,221,282,0,DRN,0,0.0293,0.0293
105,223,282,0,DRN,0,0.02171,0.02171
106,219,282,0,DRN,0,0.04303,0.04303
106,223,282,0,DRN,0,0.03268,0.03268
107,206,282,0,DRN,0,0.01507,0.01507
107,216,282,0,DRN,0,0.0167,0.0167
108,215,282,0,DRN,0,0.0251,0.0251
108,218,282,0,DRN,0,0.04423,0.04423
109,210,281,0,DRN,0,0.0347,0.0347
109,232,281,0,DRN,0,0.02871,0.02871
110,221,281,0,DRN,0,0.02887,0.02887
110,224,281,0,DRN,0,0.01985,0.01985
110,225,281,0,DRN,0,0.009741,0.009741
110,228,281,0,DRN,0,0.03979,0.03979
110,230,281,0,DRN,0,0.05364,0.05364
110,236,281,0,DRN,0,0.02741,0.02741
110,241,281,0,DRN,0,0.03696,0.03696
110,243,281,0,DRN,0,0.03422,0.03422
111,211,281,0,DRN,0,0.03509,0.03509
111,216,281,0,DRN,0,0.1035,0.1035
111,217,281,0,DRN,0,0.02749,0.02749
111,223,281,0,DRN,0,0.03866,0.03866
111,227,281,0,DRN,0,0.01963,0.01963
111,238,281,0,DRN,0,0.0403,0.0403
112,210,281,0,DRN,0,0.04804,0.04804
112,212,281,0,DRN,0,0.02112,0.02112
112,219,281,0,DRN,0,0.03318,0.03318
113,235,280,0,DRN,0,0.04752,0.04752
115,237,280,0,DRN,0,0.03472,0.03472
116,241,280,0,DRN,0,0.02889,0.02889
117,231,280,0,DRN,0,0.02139,0.02139
117,240,280,0,DRN,0,0.03765,0.03765
117,242,280,0,DRN,0,0.04957,0.04957
120,224,280,0,DRN,0,0.02512,0.02512
120,231,280,0,DRN,0,0.07154,0.07154
121,220,280,0,DRN,0,0.05879,0.05879
123,210,280,0,DRN,0,0.009833,0.009833
123,212,280,0,DRN,0,0.0241,0.0241
123,219,280,0,DRN,0,0.02596,0.02596
125,46,273,0,DRN,0,0.03632,0.03632
125,208,280,0,DRN,0,0.01191,0.01191
125,213,280,0,DRN,0,0.02351,0.02351
125,215,280,0,DRN,0,0.06301,0.06301
126,48,273,0,DRN,0,0.02444,0.02444
126,209,280,0,DRN,0,0.03215,0.03215
126,210,280,0,DRN,0,0.02953,0.02953
127,47,273,0,DRN,0,0.05552,0.05552
127,199,279,0,DRN,0,0.03944,0.03944
127,202,279,0,DRN,0,0.01634,0.01634
129,44,273,0,DRN,0,0.01599,0.01599
129,202,279,0,DRN,0,0.046,0.046
129,204,279,0,DRN,0,0.04437,0.04437
129,206,279,0,DRN,0,0.03432,0.03432
129,208,279,0,DRN,0,0.04238,0.04238
130,200,279,0,DRN,0,0.05169,0.05169
130,203,279,0,DRN,0,0.009006,0.009006
130,206,279,0,DRN,0,0.04566,0.04566
130,209,279,0,DRN,0,0.02734,0.02734
130,210,279,0,DRN,0,0.04296,0.04296
130,213,279,0,DRN,0,0.02062,0.02062
131,42,273,0,DRN,0,0.02391,0.02391
131,211,279,0,DRN,0,0.02459,0.02459
132,217,279,0,DRN,0,0.0573,0.0573
132,219,279,0,DRN,0,0.0467,0.0467
133,212,279,0,DRN,0,0.0491,0.0491
133,216,279,0,DRN,0,0.02337,0.02337
133,226,278,0,DRN,0,0.07087,0.07087
134,39,273,0,DRN,0,0.0202,0.0202
134,210,279,0,DRN,0,0.03227,0.03227
134,212,279,0,DRN,0,0.04282,0.04282
134,215,279,0,DRN,0,0.06274,0.06274
134,250,278,0,DRN,0,1.556e-4,1.556e-4
135,32,273,0,DRN,0,0.08324,0.08324
135,34,273,0,DRN,0,0.1226,0.1226
135,37,273,0,DRN,0,0.08967,0.08967
135,39,273,0,DRN,0,0.04983,0.04983
135,225,278,0,DRN,0,0.007197,0.007197
135,227,278,0,DRN,0,0.04433,0.04433
135,241,278,0,DRN,0,0.02893,0.02893
135,244,278,0,DRN,0,0.05479,0.05479
135,248,278,0,DRN,0,0.01567,0.01567
135,250,278,0,DRN,0,0.0243,0.0243
136,238,278,0,DRN,0,0.01474,0.01474
136,249,278,0,DRN,0,0.04958,0.04958
136,250,278,0,DRN,0,0.00346,0.00346
137,35,273,0,DRN,0,0.0644,0.0644
137,38,273,0,DRN,0,0.0676,0.0676
137,228,278,0,DRN,0,0.01136,0.01136
138,31,273,0,DRN,0,0.04644,0.04644
138,218,278,0,DRN,0,0.0348,0.0348
138,223,278,0,DRN,0,0.00885,0.00885
138,224,278,0,DRN,0,0.04049,0.04049
138,225,278,0,DRN,0,0.03934,0.03934
138,227,278,0,DRN,0,0.014,0.014
138,229,278,0,DRN,0,0.01615,0.01615
138,230,278,0,DRN,0,0.02683,0.02683
139,214,278,0,DRN,0,0.02787,0.02787
139,238,278,0,DRN,0,0.03706,0.03706
139,240,278,0,DRN,0,0.03378,0.03378
139,246,278,0,DRN,0,0.0124,0.0124
139,247,278,0,DRN,0,0.07569,0.07569
140,213,278,0,DRN,0,0.03352,0.03352
140,219,278,0,DRN,0,0.08855,0.08855
140,224,278,0,DRN,0,0.05659,0.05659
140,228,278,0,DRN,0,0.03286,0.03286
140,230,278,0,DRN,0,0.08469,0.08469
140,232,278,0,DRN,0,0.0481,0.0481
140,233,278,0,DRN,0,0.01544,0.01544
140,244,278,0,DRN,0,0.02218,0.02218
140,248,278,0,DRN,0,0.02897,0.02897
141,213,278,0,DRN,0,0.03923,0.03923
141,245,278,0,DRN,0,0.03888,0.03888
142,207,278,0,DRN,0,0.04073,0.04073
142,209,278,0,DRN,0,0.03657,0.03657
142,210,278,0,DRN,0,0.04086,0.04086
142,236,278,0,DRN,0,0.02581,0.02581
142,237,278,0,DRN,0,0.06024,0.06024
143,207,278,0,DRN,0,0.0442,0.0442
144,115,274,0,DRN,0,0.02449,0.02449
144,134,274,0,DRN,0,0.02305,0.02305
144,198,277,0,DRN,0,0.002533,0.002533
144,199,277,0,DRN,0,0.06419,0.06419
145,99,274,0,DRN,0,0.05593,0.05593
145,100,274,0,DRN,0,0.00433,0.00433
145,115,274,0,DRN,0,0.06738,0.06738
145,200,277,0,DRN,0,0.03037,0.03037
145,202,277,0,DRN,0,0.09829,0.09829
145,205,277,0,DRN,0,0.05683,0.05683
146,132,274,0,DRN,0,0.06796,0.06796
146,202,277,0,DRN,0,0.0398,0.0398
146,204,277,0,DRN,0,0.06663,0.06663
146,208,277,0,DRN,0,0.05038,0.05038
146,210,277,0,DRN,0,0.03969,0.03969
147,47,273,0,DRN,0,0.05182,0.05182
147,99,274,0,DRN,0,0.07783,0.07783
147,115,274,0,DRN,0,0.02969,0.02969
147,116,274,0,DRN,0,0.04469,0.04469
147,126,274,0,DRN,0,0.02812,0.02812
147,200,277,0,DRN,0,0.02163,0.02163
147,205,277,0,DRN,0,0.04475,0.04475
147,220,277,0,DRN,0,0.05928,0.05928
147,224,277,0,DRN,0,0.0258,0.0258
147,228,277,0,DRN,0,0.07555,0.07555
147,229,277,0,DRN,0,0.03944,0.03944
148,211,277,0,DRN,0,0.06735,0.06735
148,215,277,0,DRN,0,0.02142,0.02142
148,216,277,0,DRN,0,0.03763,0.03763
148,217,277,0,DRN,0,0.01536,0.01536
148,221,277,0,DRN,0,0.07975,0.07975
148,222,277,0,DRN,0,0.05939,0.05939
148,230,277,0,DRN,0,0.04224,0.04224
149,53,273,0,DRN,0,0.05735,0.05735
149,107,274,0,DRN,0,0.03978,0.03978
149,200,277,0,DRN,0,0.01704,0.01704
149,212,277,0,DRN,0,0.06609,0.06609
149,213,277,0,DRN,0,0.009545,0.009545
149,230,277,0,DRN,0,0.02848,0.02848
150,145,274,0,DRN,0,0.04898,0.04898
150,234,277,0,DRN,0,0.0531,0.0531
151,104,274,0,DRN,0,0.02546,0.02546
151,233,277,0,DRN,0,0.05619,0.05619
152,120,274,0,DRN,0,0.03094,0.03094
152,224,277,0,DRN,0,0.05803,0.05803
152,226,277,0,DRN,0,0.05463,0.05463
152,228,277,0,DRN,0,0.03298,0.03298
152,231,277,0,DRN,0,0.03077,0.03077
152,234,277,0,DRN,0,0.07096,0.07096
153,101,274,0,DRN,0,0.09316,0.09316
153,141,274,0,DRN,0,0.04776,0.04776
153,187,275,0,DRN,0,0.03646,0.03646
153,224,277,0,DRN,0,0.008086,0.008086
153,230,277,0,DRN,0,0.03479,0.03479
153,233,277,0,DRN,0,0.04246,0.04246
154,101,274,0,DRN,0,0.04884,0.04884
154,170,275,0,DRN,0,0.06303,0.06303
154,187,275,0,DRN,0,0.06056,0.06056
154,194,275,0,DRN,0,0.01617,0.01617
155,102,274,0,DRN,0,0.02242,0.02242
155,191,275,0,DRN,0,0.02262,0.02262
155,221,276,0,DRN,0,0.02134,0.02134
155,222,276,0,DRN,0,0.06379,0.06379
156,102,274,0,DRN,0,0.04277,0.04277
156,159,275,0,DRN,0,1.456e-4,1.456e-4
156,174,275,0,DRN,0,0.03396,0.03396
156,178,275,0,DRN,0,0.07444,0.07444
156,193,275,0,DRN,0,0.02884,0.02884
156,194,275,0,DRN,0,0.01991,0.01991
157,175,275,0,DRN,0,0.0332,0.0332
157,200,276,0,DRN,0,0.05257,0.05257
157,201,276,0,DRN,0,0.02294,0.02294
157,203,276,0,DRN,0,0.01834,0.01834
157,215,276,0,DRN,0,0.02598,0.02598
157,221,276,0,DRN,0,0.03647,0.03647
158,174,275,0,DRN,0,0.03784,0.03784
158,204,276,0,DRN,0,0.05831,0.05831
158,207,276,0,DRN,0,0.04751,0.04751
158,208,276,0,DRN,0,0.05261,0.05261
158,217,276,0,DRN,0,0.05494,0.05494
159,213,276,0,DRN,0,0.0429,0.0429
159,226,276,0,DRN,0,0.05322,0.05322
160,211,276,0,DRN,0,0.08649,0.08649
160,213,276,0,DRN,0,0.01014,0.01014
160,215,276,0,DRN,0,0.02757,0.02757
160,216,276,0,DRN,0,0.04281,0.04281
160,217,276,0,DRN,0,0.04897,0.04897
160,218,276,0,DRN,0,0.05143,0.05143
160,221,276,0,DRN,0,0.04989,0.04989
160,224,276,0,DRN,0,0.02865,0.02865
160,227,276,0,DRN,0,0.1026,0.1026
160,231,276,0,DRN,0,0.03994,0.03994
160,232,276,0,DRN,0,0.01069,0.01069
161,220,276,0,DRN,0,0.03727,0.03727
161,223,276,0,DRN,0,0.03334,0.03334
161,226,276,0,DRN,0,0.04735,0.04735
162,227,276,0,DRN,0,0.09709,0.09709
162,231,276,0,DRN,0,0.07365,0.07365
162,232,276,0,DRN,0,0.03294,0.03294
163,226,276,0,DRN,0,0.05044,0.05044
