SegNum,kstpkper,leakage_m3d,BC,WellNum,leakage_m3d_baseline,leakage_change_m3d
256,"(1, 684)",-2152.742,STR,7500,-2155.433,2.691
67,"(1, 685)",-105.496,STR,7500,-106.744,1.248
102,"(1, 685)",-0.355,STR,7500,-0.356,0.001
252,"(1, 685)",-974.226,STR,7500,-974.716,0.489
67,"(1, 686)",-515.004,STR,7500,-515.249,0.245
251,"(1, 686)",998.203,STR,7500,995.267,2.936
252,"(1, 686)",-1218.639,STR,7500,-1218.884,0.245
255,"(1, 686)",-23824.753,STR,7500,-23829.646,4.893
251,"(1, 687)",1277.112,STR,7500,1276.868,0.245
252,"(1, 687)",-1164.815,STR,7500,-1165.059,0.245
254,"(1, 687)",-3936.54,STR,7500,-3938.987,2.447
252,"(1, 688)",-616.537,STR,7500,-617.271,0.734
102,"(1, 689)",1.705,STR,7500,1.704,0.001
251,"(1, 689)",6260.787,STR,7500,6258.34,2.447
252,"(1, 689)",802.232,STR,7500,801.253,0.979
253,"(1, 689)",-5343.321,STR,7500,-5348.214,4.893
255,"(1, 689)",-17135.815,STR,7500,-17140.708,4.893
253,"(1, 690)",-5813.063,STR,7500,-5817.957,4.893
254,"(1, 690)",-2256.721,STR,7500,-2258.189,1.468
255,"(1, 690)",-20274.772,STR,7500,-20277.218,2.447
67,"(1, 691)",2435.566,STR,7500,2434.832,0.734
102,"(1, 691)",-8.414,STR,7500,-8.416,0.002
252,"(1, 691)",-2198.982,STR,7500,-2200.45,1.468
253,"(1, 691)",-12908.133,STR,7500,-12915.472,7.34
255,"(1, 691)",-21321.906,STR,7500,-21331.692,9.786
254,"(1, 692)",-2008.883,STR,7500,-2009.128,0.245
102,"(1, 693)",-2.498,STR,7500,-2.5,0.002
252,"(1, 693)",411.269,STR,7500,410.78,0.489
254,"(1, 693)",-1671.256,STR,7500,-1671.745,0.489
255,"(1, 693)",-13979.733,STR,7500,-13984.626,4.893
102,"(1, 694)",1.098,STR,7500,1.098,0
251,"(1, 694)",6627.773,STR,7500,6625.327,2.447
253,"(1, 694)",-898.383,STR,7500,-899.117,0.734
255,"(1, 694)",-9377.724,STR,7500,-9380.171,2.447
67,"(1, 695)",1054.474,STR,7500,1052.761,1.713
102,"(1, 695)",0.573,STR,7500,0.571,0.002
251,"(1, 695)",2683.893,STR,7500,2681.447,2.447
252,"(1, 695)",-239.275,STR,7500,-240.547,1.272
253,"(1, 695)",-4124.926,STR,7500,-4132.266,7.34
255,"(1, 695)",-14013.985,STR,7500,-14028.664,14.679
256,"(1, 695)",-1943.56,STR,7500,-1946.496,2.936
67,"(1, 696)",470.476,STR,7500,467.296,3.181
102,"(1, 696)",0.122,STR,7500,0.119,0.003
252,"(1, 696)",-635.131,STR,7500,-635.865,0.734
253,"(1, 696)",-6686.491,STR,7500,-6693.831,7.34
255,"(1, 696)",-17921.166,STR,7500,-17938.292,17.126
256,"(1, 696)",-2691.233,STR,7500,-2693.68,2.447
67,"(1, 697)",-10.508,STR,7500,-12.191,1.683
102,"(1, 697)",-0.292,STR,7500,-0.292,0.001
251,"(1, 697)",1546.48,STR,7500,1544.768,1.713
252,"(1, 697)",-920.157,STR,7500,-920.646,0.489
255,"(1, 697)",-20225.84,STR,7500,-20233.18,7.34
67,"(1, 698)",-140.458,STR,7500,-141.094,0.636
251,"(1, 698)",1865.514,STR,7500,1863.067,2.447
255,"(1, 698)",-21099.268,STR,7500,-21104.161,4.893
102,"(1, 699)",-0.252,STR,7500,-0.252,0
251,"(1, 699)",1964.6,STR,7500,1964.356,0.245
252,"(1, 699)",-811.529,STR,7500,-812.508,0.979
256,"(1, 699)",-3701.669,STR,7500,-3704.115,2.447
163,"(1, 700)",-2.779,STR,7500,-2.784,0.005
246,"(1, 700)",-2381.741,STR,7500,-2382.72,0.979
251,"(1, 700)",3327.343,STR,7500,3324.896,2.447
252,"(1, 700)",-254.689,STR,7500,-255.912,1.223
67,"(1, 701)",1630.643,STR,7500,1630.153,0.489
102,"(1, 701)",2.831,STR,7500,2.828,0.002
251,"(1, 701)",7207.612,STR,7500,7202.718,4.893
252,"(1, 701)",1453.266,STR,7500,1452.532,0.734
253,"(1, 701)",-80.003,STR,7500,-88.028,8.025
254,"(1, 701)",-717.581,STR,7500,-719.049,1.468
255,"(1, 701)",-8301.231,STR,7500,-8308.571,7.34
102,"(1, 702)",-1.632,STR,7500,-1.635,0.003
251,"(1, 702)",10231.579,STR,7500,10226.686,4.893
252,"(1, 702)",389.25,STR,7500,386.804,2.447
253,"(1, 702)",-3165.869,STR,7500,-3178.102,12.233
254,"(1, 702)",-336.893,STR,7500,-338.117,1.223
255,"(1, 702)",-6383.116,STR,7500,-6397.795,14.679
102,"(1, 703)",-8.438,STR,7500,-8.441,0.002
102,"(1, 704)",-9.331,STR,7500,-9.334,0.002
251,"(1, 704)",12372.333,STR,7500,12369.886,2.447
102,"(1, 706)",-0.236,STR,7500,-0.24,0.004
251,"(1, 706)",5485.222,STR,7500,5480.329,4.893
252,"(1, 706)",263.496,STR,7500,263.007,0.489
256,"(1, 706)",-2038.976,STR,7500,-2039.955,0.979
253,"(1, 707)",-3914.521,STR,7500,-3916.967,2.447
251,"(1, 708)",2341.862,STR,7500,2339.905,1.957
67,"(1, 709)",-83.746,STR,7500,-84.48,0.734
251,"(1, 709)",1123.467,STR,7500,1119.308,4.159
253,"(1, 709)",-9343.472,STR,7500,-9348.365,4.893
255,"(1, 709)",-22202.673,STR,7500,-22212.459,9.786
256,"(1, 709)",-2918.765,STR,7500,-2921.211,2.447
67,"(1, 710)",-173.266,STR,7500,-176.692,3.425
102,"(1, 710)",-0.535,STR,7500,-0.536,0.001
250,"(1, 710)",852.142,STR,7500,850.185,1.957
251,"(1, 710)",1762.268,STR,7500,1758.354,3.915
252,"(1, 710)",-923.827,STR,7500,-925.05,1.223
253,"(1, 710)",-9438.888,STR,7500,-9446.228,7.34
254,"(1, 710)",-3828.891,STR,7500,-3831.337,2.447
255,"(1, 710)",-22907.287,STR,7500,-22929.306,22.019
256,"(1, 710)",-3846.017,STR,7500,-3848.463,2.447
67,"(1, 711)",-537.757,STR,7500,-542.406,4.648
102,"(1, 711)",-0.879,STR,7500,-0.882,0.003
251,"(1, 711)",1270.507,STR,7500,1269.528,0.979
252,"(1, 711)",-1136.19,STR,7500,-1137.902,1.713
253,"(1, 711)",-10596.119,STR,7500,-10605.905,9.786
254,"(1, 711)",-4090.674,STR,7500,-4093.121,2.447
255,"(1, 711)",-25786.906,STR,7500,-25811.372,24.466
256,"(1, 711)",-4264.381,STR,7500,-4266.828,2.447
67,"(1, 712)",-223.519,STR,7500,-225.697,2.177
252,"(1, 712)",-632.929,STR,7500,-634.152,1.223
253,"(1, 712)",-9460.908,STR,7500,-9465.801,4.893
254,"(1, 712)",-3515.729,STR,7500,-3518.176,2.447
67,"(1, 713)",822.539,STR,7500,820.581,1.957
102,"(1, 713)",1.201,STR,7500,1.198,0.003
251,"(1, 713)",5512.135,STR,7500,5509.688,2.447
252,"(1, 713)",592.316,STR,7500,591.337,0.979
253,"(1, 713)",-5450.97,STR,7500,-5458.31,7.34
255,"(1, 713)",-21583.689,STR,7500,-21593.476,9.786
67,"(1, 714)",1690.584,STR,7500,1689.116,1.468
102,"(1, 714)",-1.338,STR,7500,-1.344,0.006
252,"(1, 714)",104.346,STR,7500,102.169,2.177
253,"(1, 714)",-6040.595,STR,7500,-6050.381,9.786
255,"(1, 714)",-22244.265,STR,7500,-22251.605,7.34
67,"(1, 715)",2205.099,STR,7500,2204.12,0.979
251,"(1, 715)",8885.962,STR,7500,8883.516,2.447
253,"(1, 715)",-14297.787,STR,7500,-14300.234,2.447
256,"(1, 715)",-9035.203,STR,7500,-9037.65,2.447
67,"(1, 716)",1422.194,STR,7500,1421.705,0.489
102,"(1, 716)",-6.684,STR,7500,-6.686,0.002
251,"(1, 716)",6023.469,STR,7500,6021.022,2.447
252,"(1, 716)",-1959.218,STR,7500,-1959.952,0.734
253,"(1, 716)",-18613.547,STR,7500,-18618.44,4.893
67,"(1, 717)",774.83,STR,7500,774.341,0.489
252,"(1, 717)",-1285.431,STR,7500,-1285.92,0.489
253,"(1, 717)",-16088.681,STR,7500,-16093.574,4.893
256,"(1, 717)",-5729.88,STR,7500,-5732.327,2.447
67,"(1, 718)",232.571,STR,7500,232.253,0.318
251,"(1, 718)",2242.531,STR,7500,2240.819,1.713
253,"(1, 718)",-12448.176,STR,7500,-12450.623,2.447
102,"(1, 719)",-1.36,STR,7500,-1.361,0.001
251,"(1, 719)",1478.466,STR,7500,1477.242,1.223
253,"(1, 719)",-11860.998,STR,7500,-11863.445,2.447
256,"(1, 719)",-4430.748,STR,7500,-4433.195,2.447
253,"(1, 721)",-12127.675,STR,7500,-12130.122,2.447
251,"(1, 722)",495.432,STR,7500,495.187,0.245
254,"(1, 722)",-4814.861,STR,7500,-4817.307,2.447
102,"(1, 723)",-0.931,STR,7500,-0.932,0
256,"(1, 723)",-4653.387,STR,7500,-4655.833,2.447
102,"(1, 724)",-0.7,STR,7500,-0.702,0.002
251,"(1, 724)",1889.001,STR,7500,1888.756,0.245
252,"(1, 724)",-959.792,STR,7500,-961.015,1.223
253,"(1, 724)",-10674.409,STR,7500,-10676.856,2.447
256,"(1, 724)",-5198.973,STR,7500,-5201.42,2.447
102,"(1, 725)",0.693,STR,7500,0.692,0.001
252,"(1, 725)",86.902,STR,7500,86.34,0.563
253,"(1, 725)",-6779.461,STR,7500,-6781.907,2.447
255,"(1, 725)",-24759.345,STR,7500,-24783.81,24.466
67,"(1, 726)",1925.944,STR,7500,1925.455,0.489
102,"(1, 726)",-0.826,STR,7500,-0.831,0.005
252,"(1, 726)",282.335,STR,7500,280.867,1.468
253,"(1, 726)",-6458.959,STR,7500,-6468.746,9.786
254,"(1, 726)",-1667.341,STR,7500,-1667.586,0.245
255,"(1, 726)",-19665.574,STR,7500,-19687.593,22.019
67,"(1, 727)",2042.401,STR,7500,2041.912,0.489
163,"(1, 727)",13.001,STR,7500,12.999,0.002
245,"(1, 727)",1688.626,STR,7500,1688.382,0.245
251,"(1, 727)",8448.025,STR,7500,8445.579,2.447
252,"(1, 727)",-2085.706,STR,7500,-2086.44,0.734
253,"(1, 727)",-14087.382,STR,7500,-14092.275,4.893
254,"(1, 727)",-3567.107,STR,7500,-3569.554,2.447
163,"(1, 728)",13.83,STR,7500,13.826,0.005
245,"(1, 728)",951.473,STR,7500,951.229,0.245
246,"(1, 728)",3354.255,STR,7500,3351.808,2.447
102,"(1, 729)",-2.801,STR,7500,-2.804,0.002
251,"(1, 729)",8614.392,STR,7500,8611.946,2.447
252,"(1, 729)",-369.433,STR,7500,-369.922,0.489
253,"(1, 729)",-9458.461,STR,7500,-9463.354,4.893
254,"(1, 729)",-3099.811,STR,7500,-3102.258,2.447
255,"(1, 729)",-21451.574,STR,7500,-21458.914,7.34
256,"(1, 729)",-5365.34,STR,7500,-5367.787,2.447
102,"(1, 730)",1.117,STR,7500,1.116,0.001
251,"(1, 730)",6588.628,STR,7500,6586.181,2.447
252,"(1, 730)",783.149,STR,7500,782.66,0.489
253,"(1, 730)",-2069.314,STR,7500,-2075.675,6.361
254,"(1, 730)",-2204.365,STR,7500,-2205.099,0.734
255,"(1, 730)",-12132.568,STR,7500,-12137.461,4.893
256,"(1, 730)",-4002.598,STR,7500,-4005.044,2.447
67,"(1, 731)",1277.602,STR,7500,1274.421,3.181
102,"(1, 731)",1.018,STR,7500,1.012,0.006
246,"(1, 731)",-423.747,STR,7500,-424.726,0.979
251,"(1, 731)",3476.584,STR,7500,3474.137,2.447
252,"(1, 731)",34.056,STR,7500,32.711,1.346
253,"(1, 731)",-3684.543,STR,7500,-3699.222,14.679
254,"(1, 731)",-3129.17,STR,7500,-3131.617,2.447
255,"(1, 731)",-14065.363,STR,7500,-14089.829,24.466
256,"(1, 731)",-2723.039,STR,7500,-2727.932,4.893
67,"(1, 732)",611.155,STR,7500,608.219,2.936
102,"(1, 732)",0.412,STR,7500,0.408,0.005
251,"(1, 732)",2239.595,STR,7500,2239.106,0.489
252,"(1, 732)",-508.643,STR,7500,-510.6,1.957
253,"(1, 732)",-6295.039,STR,7500,-6302.379,7.34
255,"(1, 732)",-17568.859,STR,7500,-17585.985,17.126
256,"(1, 732)",-2779.31,STR,7500,-2781.756,2.447
67,"(1, 733)",-137.889,STR,7500,-138.745,0.856
102,"(1, 733)",-0.497,STR,7500,-0.499,0.002
251,"(1, 733)",1011.904,STR,7500,1011.17,0.734
255,"(1, 733)",-22513.388,STR,7500,-22515.835,2.447
102,"(1, 734)",-0.836,STR,7500,-0.838,0.002
256,"(1, 734)",-3393.4,STR,7500,-3395.847,2.447
102,"(1, 736)",-0.932,STR,7500,-0.933,0.001
251,"(1, 737)",4445.428,STR,7500,4442.981,2.447
252,"(1, 737)",81.08,STR,7500,80.688,0.391
253,"(1, 737)",-6789.247,STR,7500,-6794.14,4.893
254,"(1, 737)",-2723.039,STR,7500,-2725.485,2.447
102,"(1, 738)",1.658,STR,7500,1.654,0.004
251,"(1, 738)",7080.39,STR,7500,7077.943,2.447
252,"(1, 738)",1010.925,STR,7500,1010.436,0.489
253,"(1, 738)",-3760.387,STR,7500,-3770.173,9.786
254,"(1, 738)",-1706.976,STR,7500,-1708.199,1.223
255,"(1, 738)",-19836.835,STR,7500,-19841.728,4.893
252,"(1, 739)",-2058.304,STR,7500,-2059.527,1.223
253,"(1, 739)",-13045.141,STR,7500,-13047.587,2.447
255,"(1, 739)",-24167.273,STR,7500,-24174.613,7.34
67,"(1, 740)",1831.751,STR,7500,1831.262,0.489
251,"(1, 740)",7491.414,STR,7500,7488.968,2.447
253,"(1, 740)",-17527.267,STR,7500,-17534.607,7.34
67,"(1, 741)",2396.176,STR,7500,2394.953,1.223
102,"(1, 741)",-2.131,STR,7500,-2.134,0.003
251,"(1, 741)",8631.519,STR,7500,8629.072,2.447
252,"(1, 741)",-66.938,STR,7500,-67.452,0.514
253,"(1, 741)",-7400.891,STR,7500,-7413.124,12.233
254,"(1, 741)",-2179.409,STR,7500,-2181.856,2.447
255,"(1, 741)",-18231.881,STR,7500,-18249.007,17.126
256,"(1, 741)",-3527.962,STR,7500,-3530.409,2.447
67,"(1, 742)",1770.097,STR,7500,1769.608,0.489
102,"(1, 742)",0.499,STR,7500,0.496,0.003
246,"(1, 742)",-1808.509,STR,7500,-1808.998,0.489
252,"(1, 742)",315.608,STR,7500,314.63,0.979
253,"(1, 742)",-4144.499,STR,7500,-4149.392,4.893
254,"(1, 742)",-2566.458,STR,7500,-2568.904,2.447
255,"(1, 742)",-15102.711,STR,7500,-15110.051,7.34
256,"(1, 742)",-2879.619,STR,7500,-2882.066,2.447
67,"(1, 743)",1034.412,STR,7500,1034.167,0.245
251,"(1, 743)",3148.743,STR,7500,3146.296,2.447
252,"(1, 743)",-182.074,STR,7500,-182.294,0.22
255,"(1, 743)",-16555.977,STR,7500,-16560.87,4.893
256,"(1, 743)",-2901.639,STR,7500,-2904.085,2.447
102,"(1, 744)",0.245,STR,7500,0.244,0
253,"(1, 744)",-7192.932,STR,7500,-7195.379,2.447
255,"(1, 744)",-18897.35,STR,7500,-18899.796,2.447
256,"(1, 744)",-3253.945,STR,7500,-3256.392,2.447
102,"(1, 745)",-0.535,STR,7500,-0.537,0.002
251,"(1, 745)",1122.489,STR,7500,1121.755,0.734
252,"(1, 745)",-1085.79,STR,7500,-1086.28,0.489
253,"(1, 745)",-9813.215,STR,7500,-9815.661,2.447
256,"(1, 745)",-3107.151,STR,7500,-3109.598,2.447
251,"(1, 746)",1030.987,STR,7500,1030.008,0.979
253,"(1, 746)",-10762.486,STR,7500,-10767.379,4.893
256,"(1, 746)",-3434.992,STR,7500,-3437.439,2.447
251,"(1, 747)",536.045,STR,7500,535.311,0.734
253,"(1, 747)",-12042.045,STR,7500,-12046.938,4.893
256,"(1, 747)",-3613.592,STR,7500,-3616.039,2.447
251,"(1, 748)",2011.33,STR,7500,2009.617,1.713
253,"(1, 749)",-4102.907,STR,7500,-4107.8,4.893
254,"(1, 749)",-2021.85,STR,7500,-2022.829,0.979
255,"(1, 749)",-19474.741,STR,7500,-19484.528,9.786
256,"(1, 749)",-7217.398,STR,7500,-7219.844,2.447
251,"(1, 750)",8643.751,STR,7500,8638.858,4.893
252,"(1, 750)",-524.79,STR,7500,-526.014,1.223
253,"(1, 750)",-6241.214,STR,7500,-6253.447,12.233
254,"(1, 750)",-1357.849,STR,7500,-1359.562,1.713
255,"(1, 750)",-17930.952,STR,7500,-17943.185,12.233
256,"(1, 750)",-6693.831,STR,7500,-6696.277,2.447
102,"(1, 751)",-6.068,STR,7500,-6.07,0.002
251,"(1, 751)",11701.971,STR,7500,11699.524,2.447
252,"(1, 751)",-1242.86,STR,7500,-1244.573,1.713
254,"(1, 751)",-1474.306,STR,7500,-1475.53,1.223
163,"(1, 752)",17.314,STR,7500,17.312,0.002
252,"(1, 752)",-458.488,STR,7500,-458.978,0.489
102,"(1, 753)",0.836,STR,7500,0.833,0.002
251,"(1, 753)",9859.699,STR,7500,9854.806,4.893
252,"(1, 753)",1342.925,STR,7500,1341.947,0.979
253,"(1, 753)",-1683.978,STR,7500,-1685.691,1.713
254,"(1, 753)",-1729.974,STR,7500,-1731.686,1.713
255,"(1, 753)",-10960.658,STR,7500,-10963.105,2.447
102,"(1, 754)",2.821,STR,7500,2.818,0.002
252,"(1, 754)",1491.922,STR,7500,1491.432,0.489
253,"(1, 754)",2326.938,STR,7500,2321.311,5.627
256,"(1, 754)",-2305.653,STR,7500,-2305.897,0.245
163,"(1, 755)",1.456,STR,7500,1.456,0
251,"(1, 755)",4592.222,STR,7500,4589.776,2.447
254,"(1, 755)",-2149.806,STR,7500,-2150.295,0.489
163,"(1, 756)",-2.289,STR,7500,-2.289,0
245,"(1, 756)",-3958.559,STR,7500,-3961.006,2.447
246,"(1, 756)",-942.421,STR,7500,-942.91,0.489
251,"(1, 756)",2507.74,STR,7500,2505.293,2.447
253,"(1, 756)",-4051.529,STR,7500,-4056.422,4.893
255,"(1, 756)",-13757.094,STR,7500,-13759.541,2.447
256,"(1, 756)",-2030.168,STR,7500,-2030.658,0.489
67,"(1, 757)",482.465,STR,7500,479.773,2.691
102,"(1, 757)",0.376,STR,7500,0.374,0.002
251,"(1, 757)",2031.147,STR,7500,2026.743,4.404
252,"(1, 757)",-594.273,STR,7500,-596.23,1.957
253,"(1, 757)",-6647.346,STR,7500,-6659.579,12.233
254,"(1, 757)",-3491.263,STR,7500,-3493.71,2.447
255,"(1, 757)",-18016.582,STR,7500,-18036.155,19.573
256,"(1, 757)",-2803.776,STR,7500,-2808.669,4.893
67,"(1, 758)",227.067,STR,7500,222.736,4.33
102,"(1, 758)",0.091,STR,7500,0.086,0.005
251,"(1, 758)",2063.686,STR,7500,2062.463,1.223
252,"(1, 758)",-682.35,STR,7500,-684.552,2.202
253,"(1, 758)",-7657.781,STR,7500,-7677.354,19.573
254,"(1, 758)",-3510.836,STR,7500,-3513.282,2.447
255,"(1, 758)",-19736.525,STR,7500,-19753.651,17.126
256,"(1, 758)",-3393.4,STR,7500,-3398.293,4.893
67,"(1, 759)",-298.972,STR,7500,-300.439,1.468
102,"(1, 759)",-0.567,STR,7500,-0.569,0.003
251,"(1, 759)",1214.969,STR,7500,1212.767,2.202
252,"(1, 759)",-1086.769,STR,7500,-1088.237,1.468
253,"(1, 759)",-9810.768,STR,7500,-9813.215,2.447
254,"(1, 759)",-4024.617,STR,7500,-4027.063,2.447
255,"(1, 759)",-24279.816,STR,7500,-24287.155,7.34
256,"(1, 759)",-3628.272,STR,7500,-3630.718,2.447
67,"(1, 760)",820.826,STR,7500,819.603,1.223
102,"(1, 760)",1.319,STR,7500,1.317,0.002
251,"(1, 760)",5074.198,STR,7500,5071.751,2.447
252,"(1, 760)",440.873,STR,7500,439.65,1.223
253,"(1, 760)",-4435.641,STR,7500,-4438.088,2.447
254,"(1, 760)",-2033.838,STR,7500,-2035.796,1.957
255,"(1, 760)",-17006.147,STR,7500,-17018.379,12.233
67,"(1, 761)",538.981,STR,7500,538.736,0.245
252,"(1, 761)",-9.693,STR,7500,-9.972,0.279
255,"(1, 761)",-22811.87,STR,7500,-22814.317,2.447
67,"(1, 762)",2137.573,STR,7500,2136.594,0.979
102,"(1, 762)",-4.908,STR,7500,-4.915,0.007
246,"(1, 762)",-1215.459,STR,7500,-1216.437,0.979
251,"(1, 762)",8044.34,STR,7500,8039.447,4.893
252,"(1, 762)",-1474.551,STR,7500,-1476.508,1.957
253,"(1, 762)",-7312.814,STR,7500,-7325.047,12.233
254,"(1, 762)",-1019.733,STR,7500,-1021.69,1.957
255,"(1, 762)",-20499.856,STR,7500,-20514.536,14.679
67,"(1, 763)",2340.639,STR,7500,2339.66,0.979
102,"(1, 763)",-4.888,STR,7500,-4.891,0.002
252,"(1, 763)",-1435.161,STR,7500,-1435.895,0.734
253,"(1, 763)",-11709.311,STR,7500,-11714.204,4.893
255,"(1, 763)",-20455.818,STR,7500,-20463.158,7.34
102,"(1, 764)",-3.702,STR,7500,-3.704,0.002
252,"(1, 764)",-903.765,STR,7500,-904.499,0.734
102,"(1, 765)",-0.087,STR,7500,-0.089,0.002
251,"(1, 765)",7315.261,STR,7500,7312.814,2.447
67,"(1, 766)",1631.132,STR,7500,1628.685,2.447
102,"(1, 766)",1.051,STR,7500,1.044,0.006
163,"(1, 766)",1.665,STR,7500,1.664,0
246,"(1, 766)",-605.038,STR,7500,-605.527,0.489
252,"(1, 766)",308.269,STR,7500,306.801,1.468
253,"(1, 766)",-3706.562,STR,7500,-3721.241,14.679
255,"(1, 766)",-14948.577,STR,7500,-14965.703,17.126
67,"(1, 767)",610.421,STR,7500,609.931,0.489
102,"(1, 767)",0.145,STR,7500,0.141,0.004
252,"(1, 767)",-649.81,STR,7500,-651.278,1.468
255,"(1, 767)",-19447.829,STR,7500,-19450.276,2.447
256,"(1, 767)",-2647.195,STR,7500,-2649.641,2.447
102,"(1, 768)",-0.578,STR,7500,-0.582,0.004
251,"(1, 768)",1044.932,STR,7500,1043.954,0.979
252,"(1, 768)",-1125.914,STR,7500,-1126.893,0.979
102,"(1, 769)",-1,STR,7500,-1.003,0.002
251,"(1, 769)",773.607,STR,7500,772.629,0.979
252,"(1, 769)",-1344.883,STR,7500,-1345.372,0.489
246,"(1, 772)",-5592.872,STR,7500,-5595.318,2.447
102,"(1, 773)",-0.519,STR,7500,-0.52,0.001
251,"(1, 773)",2237.149,STR,7500,2236.659,0.489
254,"(1, 773)",-4022.17,STR,7500,-4024.617,2.447
102,"(1, 774)",-3.09,STR,7500,-3.095,0.005
251,"(1, 774)",6378.222,STR,7500,6375.776,2.447
252,"(1, 774)",-1026.828,STR,7500,-1027.562,0.734
253,"(1, 774)",-7567.258,STR,7500,-7569.705,2.447
254,"(1, 774)",-1941.602,STR,7500,-1942.826,1.223
255,"(1, 774)",-24588.084,STR,7500,-24612.55,24.466
102,"(1, 775)",-9.084,STR,7500,-9.089,0.005
163,"(1, 775)",8.558,STR,7500,8.553,0.005
245,"(1, 775)",2048.273,STR,7500,2048.028,0.245
251,"(1, 775)",8377.075,STR,7500,8374.628,2.447
253,"(1, 775)",-12820.056,STR,7500,-12824.949,4.893
254,"(1, 775)",-2038.487,STR,7500,-2040.689,2.202
255,"(1, 775)",-26007.098,STR,7500,-26031.564,24.466
102,"(1, 776)",-11.144,STR,7500,-11.151,0.007
246,"(1, 776)",2315.194,STR,7500,2314.95,0.245
252,"(1, 776)",-3916.967,STR,7500,-3919.414,2.447
253,"(1, 776)",-18816.613,STR,7500,-18821.506,4.893
254,"(1, 776)",-3523.069,STR,7500,-3525.515,2.447
255,"(1, 776)",-26178.358,STR,7500,-26202.824,24.466
251,"(1, 777)",7699.373,STR,7500,7696.927,2.447
253,"(1, 777)",-10985.124,STR,7500,-10987.571,2.447
255,"(1, 777)",-20548.788,STR,7500,-20553.681,4.893
67,"(1, 778)",1890.958,STR,7500,1890.714,0.245
102,"(1, 778)",-0.307,STR,7500,-0.312,0.006
252,"(1, 778)",64.883,STR,7500,63.684,1.199
253,"(1, 778)",-5279.71,STR,7500,-5287.05,7.34
255,"(1, 778)",-14417.67,STR,7500,-14425.009,7.34
256,"(1, 778)",-4176.304,STR,7500,-4178.751,2.447
102,"(1, 779)",0.347,STR,7500,0.343,0.005
163,"(1, 779)",-1.689,STR,7500,-1.69,0
252,"(1, 779)",-195.653,STR,7500,-196.02,0.367
253,"(1, 779)",-6018.576,STR,7500,-6021.022,2.447
102,"(1, 780)",-0.138,STR,7500,-0.141,0.003
251,"(1, 780)",1802.392,STR,7500,1801.169,1.223
252,"(1, 780)",-771.161,STR,7500,-771.405,0.245
252,"(1, 781)",-1182.185,STR,7500,-1182.43,0.245
253,"(1, 781)",-10887.261,STR,7500,-10889.708,2.447
252,"(1, 782)",-1250.934,STR,7500,-1251.179,0.245
253,"(1, 782)",-11650.593,STR,7500,-11657.932,7.34
163,"(1, 783)",-6.831,STR,7500,-6.833,0.002
102,"(1, 785)",-0.231,STR,7500,-0.232,0.001
246,"(1, 785)",-6253.447,STR,7500,-6255.894,2.447
256,"(1, 785)",-7645.549,STR,7500,-7647.995,2.447
163,"(1, 786)",1.499,STR,7500,1.496,0.004
245,"(1, 786)",-985.725,STR,7500,-985.97,0.245
253,"(1, 786)",-9343.472,STR,7500,-9350.812,7.34
102,"(1, 787)",-6.09,STR,7500,-6.092,0.002
163,"(1, 787)",13.07,STR,7500,13.065,0.005
251,"(1, 787)",11469.546,STR,7500,11464.653,4.893
252,"(1, 787)",-1313.322,STR,7500,-1314.79,1.468
253,"(1, 787)",-11604.108,STR,7500,-11616.341,12.233
254,"(1, 787)",-2032.37,STR,7500,-2034.328,1.957
256,"(1, 787)",-13377.875,STR,7500,-13380.322,2.447
102,"(1, 788)",-4.228,STR,7500,-4.23,0.002
252,"(1, 788)",-414.205,STR,7500,-415.673,1.468
253,"(1, 788)",-11951.522,STR,7500,-11956.415,4.893
251,"(1, 789)",7156.233,STR,7500,7153.787,2.447
253,"(1, 790)",-4553.077,STR,7500,-4557.97,4.893
255,"(1, 790)",-18136.465,STR,7500,-18143.804,7.34
67,"(1, 791)",1017.286,STR,7500,1014.595,2.691
102,"(1, 791)",0.39,STR,7500,0.386,0.004
251,"(1, 791)",2691.233,STR,7500,2688.787,2.447
252,"(1, 791)",-356.711,STR,7500,-358.423,1.713
253,"(1, 791)",-6649.792,STR,7500,-6664.472,14.679
254,"(1, 791)",-3946.326,STR,7500,-3951.22,4.893
255,"(1, 791)",-20145.103,STR,7500,-20172.015,26.912
256,"(1, 791)",-3261.285,STR,7500,-3266.178,4.893
67,"(1, 792)",239.006,STR,7500,237.685,1.321
102,"(1, 792)",-0.378,STR,7500,-0.379,0.001
251,"(1, 792)",1341.947,STR,7500,1341.213,0.734
252,"(1, 792)",-976.673,STR,7500,-977.407,0.734
253,"(1, 792)",-9429.102,STR,7500,-9431.549,2.447
255,"(1, 792)",-23406.388,STR,7500,-23416.175,9.786
256,"(1, 792)",-3099.811,STR,7500,-3102.258,2.447
67,"(1, 793)",-199.151,STR,7500,-199.249,0.098
102,"(1, 793)",-0.754,STR,7500,-0.756,0.002
163,"(1, 793)",-5.791,STR,7500,-5.793,0.002
251,"(1, 793)",1130.318,STR,7500,1129.584,0.734
253,"(1, 793)",-10894.601,STR,7500,-10897.047,2.447
256,"(1, 793)",-3532.855,STR,7500,-3535.302,2.447
251,"(1, 794)",1233.319,STR,7500,1231.851,1.468
256,"(1, 794)",-3836.23,STR,7500,-3838.677,2.447
246,"(1, 795)",-4973.888,STR,7500,-4976.335,2.447
251,"(1, 795)",581.796,STR,7500,581.062,0.734
